null,32.104410316220246,35.20928174654261,691.2150712443079,15.166681833348504
null,32.10441031622023,35.20928174654259,691.2150712443076,15.855901566563086
null,31.952593352344795,35.04269443513268,688.6280302922332,16.062704014049686
null,32.104310460870884,35.209081925733315,691.8163930452239,36.08024245922933
null,32.02521721123074,35.12225024037078,690.9486949855087,18.829179871544603
null,31.96837752172348,35.059942761565296,690.5791447230635,19.807999450961596
null,32.103915532030285,35.2085788579889,693.445823400722,15.505799168889144
null,32.10396754129633,35.20863861797427,693.3745100663195,17.7999288002848
null,32.10396754129628,35.20863861797424,693.3745100663182,18.231540565177777
null,32.10396754129633,35.208638617974295,693.3745100663194,16.59365458648612
null,32.104040011342924,35.20872578149654,693.2978661658449,15.855901566563086
null,32.10404001134299,35.208725781496604,693.2978661658461,15.505799168889144
null,31.661141244336427,34.72300902481431,683.820888514221,15.703306497923395
null,31.806556588598554,34.88250907306901,687.7165148032165,17.146757154110784
null,32.10388945560018,35.20859634802719,694.1367935906601,15.166681833348504
null,31.73471036675736,34.80368632955775,686.1350178521421,16.213254013684473
null,31.926409350271744,35.01394009078559,690.3394005187512,20.81506657396883
null,32.10384331403516,35.20855252129627,694.179385754341,15.505799168889144
null,32.1038433140351,35.20855252129622,694.1793857543398,16.218495572350715
null,32.10384331403516,35.20855252129627,694.179385754341,15.505799168889144
null,32.103883513553846,35.208595016148244,694.0904225050137,15.855901566563086
null,32.091387127638335,35.194924437664035,693.9117694354851,16.231022270774
null,32.091353579234706,35.19490699063785,693.9954148205368,16.987950999540693
null,32.103755554348844,35.20850836022683,694.263615220457,16.59365458648612
null,32.10375555434881,35.2085083602268,694.263615220456,15.855901566563086
null,32.10377964587177,35.20855429526425,694.2430672240172,15.505799168889144
null,32.103779645871725,35.20855429526422,694.2430672240164,14.838996883810653
null,31.65907127721748,34.72085473092745,685.2643912796442,16.07861428460488
null,32.103756039243045,35.208545443271795,694.8896462371412,16.218495572350715
null,32.10395216857547,35.20876237910371,694.4796631919914,21.183747828665858
null,32.103952168575475,35.20876237910371,694.4796631919913,15.855901566563086
null,32.10395216857546,35.20876237910369,694.4796631919909,18.231540565177777
null,31.92758978568041,35.01544264170232,691.4874290789751,16.468240306858544
